date;heure;GEN;LOGNES;AUT;PA15L;CERGY;NOGENT;A1;RN2;DEF;RUR-NO;PA18;OPERA;RAMBO;BOB;PA04C;RUR_S;RN6;HAUS;VITRY;RD934;BASCH;ELYS;BP_EST;TREMB
14/11/2016;18;36;24;41;n/d;38;36;62;57;36;31;39;40;25;37;37;12;39;49;36;67;50;62;56;34
14/11/2016;19;33;26;41;n/d;41;41;64;53;37;29;40;46;26;32;32;11;46;44;33;48;52;54;53;35
14/11/2016;20;31;29;45;n/d;38;45;58;45;30;26;38;47;24;30;34;15;39;39;33;41;55;49;45;32
14/11/2016;21;28;29;41;n/d;41;35;50;48;29;16;38;34;22;34;34;13;36;34;29;42;43;43;42;34
14/11/2016;22;26;30;33;n/d;33;28;62;46;29;20;32;34;18;34;35;17;37;36;24;39;42;39;43;33
14/11/2016;23;27;29;33;n/d;30;29;54;44;27;18;33;41;18;29;30;24;25;34;23;35;41;37;37;31
14/11/2016;24;23;29;24;n/d;20;29;40;28;24;23;31;38;18;21;30;17;25;23;25;32;34;30;29;28
15/11/2016;1;20;28;22;n/d;17;28;50;31;19;20;28;28;20;25;27;20;24;20;28;27;29;21;25;26
15/11/2016;2;19;25;21;n/d;18;27;39;24;18;20;26;22;23;20;25;16;24;23;22;24;31;28;27;25
15/11/2016;3;19;30;20;n/d;21;26;39;25;20;15;25;24;16;20;23;15;24;15;20;22;28;24;25;24
15/11/2016;4;19;23;20;n/d;13;27;45;27;20;10;24;26;17;19;24;16;24;17;22;22;28;22;30;26
15/11/2016;5;17;24;16;n/d;14;25;36;28;16;12;22;23;17;n/d;22;14;21;15;26;20;35;17;32;25
15/11/2016;6;14;19;20;n/d;16;21;35;29;15;10;18;18;13;21;19;10;25;19;17;19;32;17;36;20
15/11/2016;7;13;15;23;n/d;15;21;35;27;15;9;14;10;n/d;20;18;12;26;20;17;14;35;25;40;20
15/11/2016;8;13;16;21;n/d;11;22;32;32;14;10;16;16;17;28;21;13;21;26;22;18;36;34;38;19
15/11/2016;9;15;25;26;n/d;10;23;28;36;20;10;20;30;n/d;26;23;9;28;31;24;12;39;34;34;22
15/11/2016;10;18;25;33;n/d;10;24;42;38;22;7;23;27;16;27;23;10;25;30;17;17;33;26;29;24
15/11/2016;11;14;29;29;n/d;10;24;50;23;20;n/d;20;29;12;30;18;11;28;31;18;17;29;40;30;25
15/11/2016;12;13;22;29;n/d;12;24;77;25;18;n/d;20;29;10;29;20;13;28;28;18;16;23;39;24;26
15/11/2016;13;13;21;37;n/d;10;26;75;26;17;n/d;19;34;7;39;19;10;27;43;18;13;27;45;26;24
15/11/2016;14;11;30;38;n/d;9;38;73;32;16;11;22;24;5;30;20;7;25;36;20;20;40;42;26;25
15/11/2016;15;9;28;38;n/d;11;34;78;44;11;10;24;37;6;24;21;10;35;46;20;20;40;50;32;25
15/11/2016;16;12;28;31;n/d;11;27;70;27;10;10;22;36;9;25;21;12;35;34;15;22;27;49;24;24
15/11/2016;17;12;24;25;n/d;13;25;56;25;11;9;17;21;9;18;17;11;29;31;15;24;22;46;25;24
15/11/2016;18;10;20;32;n/d;15;21;56;26;13;8;15;19;12;15;16;11;24;31;12;19;25;37;21;23
15/11/2016;19;12;19;26;n/d;19;20;37;29;19;10;17;19;12;n/d;17;10;30;25;15;16;26;31;29;20
15/11/2016;20;12;18;23;n/d;12;19;42;24;16;10;18;20;18;16;20;8;27;22;19;14;31;30;25;19
15/11/2016;21;13;21;23;n/d;17;19;42;26;17;10;21;23;12;15;21;6;22;21;18;13;27;28;24;19
15/11/2016;22;12;21;21;n/d;12;19;33;19;15;14;21;20;12;17;21;3;16;23;14;16;22;29;22;19
15/11/2016;23;13;15;20;n/d;14;19;30;18;14;10;19;26;9;13;21;3;13;19;17;11;25;19;22;20
15/11/2016;24;13;14;18;n/d;11;18;19;19;15;11;19;14;9;13;19;6;19;15;12;10;21;21;21;20
16/11/2016;1;10;16;8;n/d;12;18;18;13;11;8;16;n/d;8;10;16;4;14;15;11;8;15;14;17;16
16/11/2016;2;9;23;7;n/d;11;18;16;10;10;9;20;n/d;8;8;12;3;15;9;12;12;12;11;10;18
16/11/2016;3;7;16;7;n/d;7;13;14;9;7;6;8;n/d;12;7;8;7;15;5;10;8;12;11;13;15
16/11/2016;4;6;12;8;n/d;5;10;11;5;6;5;6;8;9;10;7;9;18;2;11;9;13;8;12;10
16/11/2016;5;5;15;10;n/d;4;9;25;6;5;4;7;11;9;8;7;8;19;4;7;11;11;10;12;10
16/11/2016;6;6;16;27;n/d;3;9;42;11;7;3;8;13;8;6;11;5;16;10;11;12;22;12;16;10
16/11/2016;7;6;18;30;n/d;4;12;28;16;9;4;10;14;8;11;11;4;22;16;9;18;22;22;20;9
16/11/2016;8;6;18;26;n/d;9;12;33;10;9;6;10;16;5;11;12;2;19;16;7;14;16;18;15;13
16/11/2016;9;5;10;18;n/d;6;13;39;14;8;6;6;14;5;8;12;3;14;21;6;12;18;22;9;10
16/11/2016;10;4;8;17;n/d;8;8;53;11;9;5;8;23;3;8;9;2;16;22;12;10;18;24;14;9
16/11/2016;11;n/d;7;27;n/d;7;13;41;9;9;4;8;23;1;10;9;1;15;20;13;12;22;27;12;8
16/11/2016;12;n/d;8;21;n/d;8;11;57;17;9;4;8;21;3;11;11;2;17;19;10;10;21;22;13;9
16/11/2016;13;n/d;10;30;n/d;7;10;50;15;12;4;9;23;6;9;9;0;17;27;10;14;21;35;21;11
16/11/2016;14;n/d;7;29;n/d;4;7;44;19;11;5;10;31;4;12;14;0;17;27;8;12;18;38;16;11
16/11/2016;15;n/d;8;19;n/d;6;10;44;15;10;4;11;28;2;12;13;0;22;22;9;9;17;30;15;10
16/11/2016;16;n/d;11;18;n/d;6;9;42;14;11;2;11;22;5;10;13;n/d;18;26;10;9;15;29;13;9
16/11/2016;17;n/d;11;19;n/d;6;7;40;17;11;4;10;18;3;7;11;5;21;24;9;11;16;29;14;13
16/11/2016;18;n/d;12;12;n/d;6;8;38;12;10;4;9;21;5;8;11;7;13;20;9;10;13;28;18;11
16/11/2016;19;n/d;11;18;n/d;8;10;28;16;10;5;9;17;3;5;12;6;21;20;9;9;17;31;17;10
16/11/2016;20;n/d;11;15;n/d;7;10;25;8;13;6;8;19;5;6;13;7;16;15;6;9;13;19;15;11
16/11/2016;21;n/d;8;13;n/d;6;8;30;15;8;8;8;15;7;5;12;6;14;14;8;9;11;29;14;11
16/11/2016;22;n/d;9;10;n/d;7;7;29;10;6;7;7;8;3;n/d;10;4;11;11;8;7;8;21;12;10
16/11/2016;23;n/d;7;8;n/d;10;5;27;6;6;4;7;15;5;n/d;9;5;12;13;6;9;10;15;9;8
16/11/2016;24;n/d;5;8;n/d;9;6;24;6;6;3;6;14;6;n/d;8;2;8;9;4;7;10;25;11;9
17/11/2016;1;4;7;8;n/d;6;8;13;7;7;4;5;n/d;4;3;8;0;9;5;4;5;7;12;6;6
17/11/2016;2;4;5;9;n/d;4;7;15;9;7;7;5;n/d;5;3;6;1;7;3;6;5;6;9;6;9
17/11/2016;3;5;5;7;n/d;5;5;15;6;6;8;4;2;7;3;6;3;9;5;6;4;9;8;6;9
17/11/2016;4;5;5;6;n/d;7;7;19;7;5;5;5;4;6;6;6;4;7;6;6;3;11;11;10;8
17/11/2016;5;5;5;8;n/d;9;7;29;6;6;4;5;5;3;3;7;4;8;6;4;5;8;8;11;8
17/11/2016;6;4;7;17;n/d;7;7;41;10;9;6;6;7;6;4;9;4;11;16;8;8;13;11;13;6
17/11/2016;7;7;8;20;n/d;13;9;42;15;9;7;8;10;7;12;10;3;17;18;9;9;19;22;13;10
17/11/2016;8;9;11;18;n/d;10;13;45;18;9;11;10;13;10;10;10;4;20;24;15;27;18;27;18;13
17/11/2016;9;11;12;n/d;n/d;10;15;45;19;9;10;13;24;9;13;11;6;29;26;18;50;25;28;22;14
17/11/2016;10;11;14;n/d;n/d;11;14;48;19;14;12;14;18;8;15;13;10;20;28;16;51;34;27;22;13
17/11/2016;11;12;12;25;n/d;10;17;40;20;n/d;9;17;22;10;20;17;9;24;26;20;59;29;30;21;13
17/11/2016;12;12;12;20;n/d;11;15;45;25;n/d;8;14;23;13;18;15;7;24;22;13;39;23;28;17;15
17/11/2016;13;11;14;21;n/d;8;10;48;24;13;14;12;28;7;19;14;6;22;30;9;35;26;30;14;13
17/11/2016;14;9;11;23;n/d;10;10;49;20;14;13;13;17;8;26;16;7;23;23;14;35;27;30;18;13
17/11/2016;15;10;12;22;n/d;11;13;42;28;14;13;13;18;9;39;14;8;22;18;12;37;32;31;22;15
17/11/2016;16;11;11;23;n/d;11;14;36;17;12;10;13;16;10;33;13;5;21;19;10;42;20;31;22;17
17/11/2016;17;9;11;20;n/d;10;12;37;23;9;8;12;27;8;33;10;6;22;16;12;37;15;28;19;14
17/11/2016;18;9;9;14;n/d;10;10;29;21;10;8;9;15;6;14;10;4;16;19;8;31;12;26;16;12
17/11/2016;19;8;8;18;n/d;8;12;24;21;9;7;10;17;7;9;9;0;12;16;4;20;13;25;12;9
17/11/2016;20;6;10;14;n/d;10;8;23;13;8;9;10;19;6;6;11;1;17;18;5;14;16;21;15;10
17/11/2016;21;8;6;9;n/d;12;5;26;18;5;11;11;14;12;8;10;2;12;14;9;11;16;19;14;8
17/11/2016;22;8;4;10;n/d;12;7;30;18;7;12;12;14;8;7;10;6;11;15;11;10;19;24;15;6
17/11/2016;23;7;7;13;n/d;11;9;24;13;10;10;11;13;11;4;11;4;11;11;10;13;18;19;11;9
17/11/2016;24;7;8;13;n/d;11;8;17;9;5;8;8;10;8;4;8;3;12;8;9;9;10;11;10;9
18/11/2016;1;9;9;12;n/d;9;6;11;12;6;9;7;11;9;4;6;6;10;12;9;6;9;9;7;6
18/11/2016;2;9;8;12;n/d;12;16;23;15;8;10;9;12;8;9;8;4;12;12;10;9;16;10;12;8
18/11/2016;3;7;7;9;n/d;10;23;16;3;6;8;8;13;7;6;5;6;10;8;10;8;5;9;12;9
18/11/2016;4;6;7;7;n/d;5;8;11;7;5;4;4;2;6;6;6;5;14;9;7;10;9;7;12;5
18/11/2016;5;3;9;16;n/d;2;5;34;5;2;6;1;3;3;3;3;6;13;7;n/d;8;6;5;7;6
18/11/2016;6;3;4;25;n/d;0;4;30;9;7;5;0;2;1;2;4;7;14;6;5;9;3;7;9;7
18/11/2016;7;2;6;17;n/d;3;2;28;9;2;5;3;6;5;4;6;4;17;12;7;12;12;13;n/d;7
18/11/2016;8;4;8;14;n/d;4;1;27;9;4;8;7;13;4;4;6;n/d;16;11;5;10;11;16;7;10
18/11/2016;9;4;10;14;n/d;5;4;50;11;3;8;8;25;4;n/d;7;n/d;14;19;5;9;15;19;7;5
18/11/2016;10;4;8;20;n/d;5;6;49;17;10;8;6;16;7;n/d;5;6;18;18;10;31;17;21;11;5
18/11/2016;11;8;11;24;n/d;8;7;43;23;11;12;9;24;5;7;8;5;23;21;13;33;21;24;12;9
18/11/2016;12;8;8;24;n/d;9;n/d;45;15;11;11;14;17;8;8;11;4;20;23;14;24;21;16;16;10
18/11/2016;13;15;n/d;28;n/d;11;15;49;18;12;8;16;20;8;15;10;4;21;27;21;27;27;21;20;16
18/11/2016;14;12;n/d;26;n/d;9;12;52;24;16;7;16;24;8;26;13;4;21;31;15;32;21;28;23;11
18/11/2016;15;11;13;26;n/d;11;10;41;18;14;10;15;24;8;22;13;6;23;30;13;32;20;27;17;13
18/11/2016;16;9;9;23;n/d;9;9;55;17;11;7;10;22;9;11;11;3;23;25;12;30;22;24;21;14
18/11/2016;17;10;8;22;n/d;10;11;45;21;9;8;10;14;11;10;13;5;29;21;11;27;19;33;22;12
18/11/2016;18;16;11;22;n/d;15;9;31;26;11;7;11;11;10;15;13;6;23;22;11;29;30;45;32;12
18/11/2016;19;12;13;24;n/d;12;11;30;29;11;6;12;15;11;20;15;8;21;24;19;30;32;46;38;13
18/11/2016;20;13;12;21;n/d;13;11;29;30;14;7;16;14;10;16;17;8;21;26;20;21;30;49;22;13
18/11/2016;21;13;14;18;n/d;22;14;35;28;14;17;15;25;7;12;19;9;16;22;12;21;24;31;29;13
18/11/2016;22;11;14;14;n/d;13;11;27;26;11;12;12;29;9;10;17;7;16;20;16;13;24;32;23;13
18/11/2016;23;9;12;16;n/d;10;12;21;21;8;9;12;15;6;7;11;10;16;14;11;14;19;23;17;11
18/11/2016;24;7;10;4;n/d;6;10;21;10;9;5;7;5;6;6;10;8;13;10;7;10;10;14;9;10
19/11/2016;1;9;9;7;n/d;3;5;20;10;4;4;3;n/d;7;4;6;6;13;11;9;9;9;34;8;7
19/11/2016;2;4;9;10;n/d;2;6;15;14;4;7;5;10;6;4;4;6;13;12;6;9;11;14;12;6
19/11/2016;3;5;8;8;n/d;4;7;14;9;5;7;7;4;9;8;4;8;9;9;6;9;15;15;13;7
19/11/2016;4;6;12;12;n/d;9;6;20;9;5;8;6;8;9;7;6;8;10;5;13;9;14;13;11;10
19/11/2016;5;5;6;14;n/d;11;8;26;8;5;10;7;6;8;7;5;6;15;11;10;9;15;14;18;14
19/11/2016;6;5;9;14;n/d;9;6;29;14;7;8;8;n/d;4;7;9;5;8;14;12;9;13;13;14;11
19/11/2016;7;7;7;18;n/d;9;8;28;12;6;9;8;8;4;10;9;4;12;11;10;12;19;14;16;11
19/11/2016;8;8;9;17;n/d;7;10;34;16;8;10;8;14;8;10;9;5;17;19;10;16;18;13;22;11
19/11/2016;9;8;9;20;n/d;7;9;32;17;8;9;9;5;8;10;10;4;19;15;16;25;17;12;18;10
19/11/2016;10;8;5;22;n/d;7;9;37;15;8;9;8;12;11;11;12;6;18;19;10;26;16;20;14;12
19/11/2016;11;8;10;16;n/d;9;9;32;16;9;10;8;14;8;10;13;6;19;21;10;27;19;20;16;12
19/11/2016;12;7;6;15;n/d;6;9;27;15;7;8;9;10;5;9;12;5;19;20;8;26;20;24;18;12
19/11/2016;13;4;10;13;n/d;9;6;35;15;9;7;9;13;11;8;10;6;16;23;7;21;22;18;20;9
19/11/2016;14;8;11;17;n/d;8;9;29;17;11;7;7;13;11;12;10;8;18;17;10;34;21;31;18;8
19/11/2016;15;8;10;21;n/d;10;10;30;23;13;11;10;11;13;12;13;9;25;22;17;32;22;32;19;8
19/11/2016;16;10;11;25;n/d;12;10;34;26;16;12;10;11;10;12;16;6;27;28;18;40;31;28;32;10
19/11/2016;17;11;11;28;n/d;12;13;48;29;11;11;13;21;10;13;19;6;20;25;19;37;34;40;39;13
19/11/2016;18;13;13;27;n/d;8;17;53;32;12;16;17;23;10;16;18;10;22;29;19;21;27;41;36;13
19/11/2016;19;16;13;25;n/d;13;21;55;29;12;10;21;28;11;15;19;8;17;35;18;16;29;38;36;15
19/11/2016;20;18;10;22;n/d;13;18;57;33;14;9;22;33;8;12;17;7;15;24;13;13;24;33;33;14
19/11/2016;21;16;15;16;n/d;9;21;36;24;12;10;19;27;8;11;15;5;13;24;15;9;20;33;21;11
19/11/2016;22;11;6;14;n/d;11;12;30;19;11;9;14;9;8;11;12;7;10;15;12;7;17;31;18;10
19/11/2016;23;11;7;15;n/d;10;11;38;14;8;8;12;14;12;9;9;7;9;13;10;10;17;19;17;9
19/11/2016;24;11;8;13;n/d;8;9;31;16;7;9;10;15;10;8;10;5;8;13;7;9;21;25;19;8
20/11/2016;1;6;6;14;n/d;7;8;26;14;5;7;8;6;10;13;9;2;7;16;4;7;18;26;16;11
20/11/2016;2;8;7;12;n/d;5;12;16;11;2;9;9;12;8;8;8;3;6;8;8;4;11;12;11;7
20/11/2016;3;10;8;8;n/d;8;7;16;10;9;10;9;7;9;4;5;9;8;7;13;3;12;17;13;8
20/11/2016;4;11;8;39;n/d;11;6;29;17;2;13;7;12;15;5;2;7;21;42;30;6;32;42;16;7
20/11/2016;5;13;13;39;n/d;14;12;41;28;11;n/d;9;13;13;26;13;8;22;37;19;21;36;33;23;17
20/11/2016;6;12;12;7;n/d;11;10;17;14;10;n/d;12;8;7;7;10;11;19;25;12;23;12;8;12;18
20/11/2016;7;7;6;7;n/d;6;7;16;9;4;n/d;7;1;7;5;7;8;10;7;12;16;21;8;11;6
20/11/2016;8;4;7;16;n/d;9;9;19;8;6;n/d;7;n/d;6;7;6;5;9;5;14;10;57;5;7;3
20/11/2016;9;4;6;9;n/d;12;7;19;11;6;n/d;3;n/d;5;4;6;5;11;7;9;11;15;6;5;0
20/11/2016;10;5;9;10;n/d;9;8;26;11;6;n/d;4;7;10;10;6;6;10;7;7;12;15;13;6;6
20/11/2016;11;6;7;12;n/d;8;6;33;12;6;4;8;10;14;7;10;4;10;16;7;11;15;21;15;9
20/11/2016;12;10;5;16;n/d;9;4;36;16;10;9;9;18;11;9;11;3;12;22;6;7;18;23;9;7
20/11/2016;13;8;3;11;n/d;11;5;37;22;9;9;10;20;11;6;10;6;17;11;5;6;13;21;12;6
20/11/2016;14;8;5;13;n/d;12;4;28;13;7;12;7;7;7;4;9;5;17;10;7;10;17;16;12;5
20/11/2016;15;7;6;15;n/d;9;7;36;20;9;8;7;13;8;6;6;7;12;20;7;14;19;25;15;5
20/11/2016;16;7;9;23;n/d;7;10;33;24;5;6;10;14;12;9;9;7;16;20;13;11;25;25;26;7
20/11/2016;17;15;12;28;n/d;14;15;35;33;11;9;13;21;16;12;14;8;33;20;17;9;30;29;44;11
20/11/2016;18;14;15;22;n/d;14;20;35;32;13;10;15;22;15;11;15;7;23;22;12;13;28;26;30;13
20/11/2016;19;12;12;24;n/d;17;17;n/d;27;12;14;20;21;11;18;19;11;28;27;19;11;33;30;44;12
20/11/2016;20;17;16;26;n/d;17;23;n/d;32;14;13;27;32;10;17;21;7;23;26;27;19;34;35;38;19
20/11/2016;21;19;16;19;n/d;16;22;38;22;16;12;26;27;10;12;21;8;22;21;13;22;33;29;26;22
20/11/2016;22;18;11;20;n/d;7;15;30;19;11;8;18;17;7;10;16;7;15;13;9;15;26;19;23;12
20/11/2016;23;12;17;15;n/d;9;17;29;19;10;7;15;18;8;16;13;5;12;16;12;12;19;20;23;14
20/11/2016;24;46;17;12;n/d;8;13;13;13;11;7;13;15;5;8;13;9;10;22;9;11;13;20;17;12
21/11/2016;1;8;9;7;n/d;6;9;13;15;10;n/d;10;11;7;8;11;8;9;12;12;12;11;11;13;10
21/11/2016;2;5;8;9;n/d;5;11;16;11;8;n/d;9;9;7;7;10;8;10;11;11;7;12;8;15;8
21/11/2016;3;9;10;7;n/d;7;10;23;11;7;5;10;8;5;10;10;7;11;12;10;8;18;7;10;10
21/11/2016;4;3;9;8;n/d;8;11;22;12;8;7;10;14;7;13;9;6;12;8;11;8;14;10;14;13
21/11/2016;5;6;10;10;n/d;9;8;30;18;9;10;11;3;7;9;10;5;11;7;13;10;17;12;18;11
21/11/2016;6;9;10;21;n/d;9;9;41;24;9;8;11;3;8;10;10;5;17;15;10;10;18;15;26;10
21/11/2016;7;13;11;11;n/d;8;9;46;24;9;n/d;11;13;16;10;13;6;21;21;12;9;25;20;31;12
21/11/2016;8;14;5;12;n/d;15;8;32;21;14;7;14;18;7;8;13;5;17;21;10;9;27;25;20;13
21/11/2016;9;14;7;14;n/d;11;10;27;27;14;6;12;20;6;9;14;7;18;31;9;10;30;24;21;10
21/11/2016;10;12;10;18;n/d;14;10;28;23;14;10;13;34;6;11;19;5;17;32;16;11;27;26;26;10
21/11/2016;11;8;7;22;n/d;12;9;37;21;11;n/d;15;34;9;10;19;8;11;29;13;12;29;32;34;11
21/11/2016;12;14;6;19;n/d;10;8;56;26;10;n/d;15;29;8;11;16;7;17;30;10;10;21;31;23;13
21/11/2016;13;12;6;22;n/d;6;9;39;21;10;6;11;23;12;10;11;4;13;24;9;15;14;18;13;9
21/11/2016;14;6;5;13;n/d;4;6;38;16;7;5;7;12;7;12;8;1;16;12;7;8;28;15;21;9
21/11/2016;15;11;11;15;n/d;4;11;54;25;5;4;8;15;5;11;7;2;16;18;5;10;28;24;28;5
21/11/2016;16;9;12;20;n/d;9;13;62;26;10;6;10;22;7;12;13;6;17;27;14;9;29;29;32;6
21/11/2016;17;n/d;10;20;n/d;8;12;44;26;11;10;12;21;7;13;13;6;17;22;14;10;24;26;28;6
21/11/2016;18;n/d;5;15;n/d;6;7;35;25;12;9;12;24;5;8;14;3;19;29;13;6;23;25;24;6
21/11/2016;19;n/d;n/d;18;n/d;5;10;31;22;12;8;9;25;5;9;10;1;19;23;12;5;22;32;19;6
21/11/2016;20;n/d;3;20;n/d;5;11;34;18;11;10;8;16;10;14;10;13;13;20;9;5;20;25;18;6
21/11/2016;21;n/d;7;14;n/d;17;12;27;17;8;16;11;13;15;9;10;10;15;13;9;4;20;19;22;10
21/11/2016;22;n/d;10;17;n/d;18;13;36;54;9;n/d;13;17;17;9;13;10;17;20;18;6;21;21;21;10
21/11/2016;23;n/d;10;18;n/d;16;11;35;19;12;n/d;15;19;12;11;13;18;18;18;15;12;21;22;23;11
21/11/2016;24;n/d;12;14;n/d;16;13;29;24;12;n/d;14;12;14;14;13;15;15;24;13;9;18;32;16;15
22/11/2016;1;n/d;14;15;n/d;13;15;23;21;13;n/d;15;16;16;16;16;12;19;21;19;12;19;22;18;16
22/11/2016;2;n/d;16;18;n/d;16;18;25;21;14;n/d;17;11;15;16;17;12;17;16;17;16;23;16;19;15
22/11/2016;3;n/d;16;17;n/d;13;17;27;20;14;n/d;16;12;16;20;17;17;18;19;17;19;17;13;19;14
22/11/2016;4;n/d;17;19;n/d;13;12;35;21;13;n/d;16;14;11;18;16;15;16;20;20;16;24;20;16;13
22/11/2016;5;n/d;14;22;n/d;14;16;38;22;11;n/d;16;17;14;20;14;18;22;19;21;21;28;16;23;14
22/11/2016;6;n/d;16;24;n/d;15;14;51;34;12;n/d;18;15;11;19;16;13;22;23;21;13;31;25;35;15
22/11/2016;7;n/d;17;26;n/d;19;14;51;37;16;n/d;19;18;14;22;17;14;29;29;24;20;37;32;38;14
22/11/2016;8;n/d;16;32;n/d;19;18;54;36;17;n/d;20;30;15;18;19;15;27;36;20;23;40;33;40;16
22/11/2016;9;n/d;16;36;n/d;18;21;60;40;20;n/d;23;35;12;21;22;17;23;43;n/d;28;43;43;40;15
22/11/2016;10;n/d;14;44;n/d;16;20;67;50;19;n/d;25;32;21;26;26;12;20;39;n/d;23;44;44;36;15
22/11/2016;11;n/d;12;44;n/d;17;18;52;44;17;n/d;21;38;18;22;21;12;24;32;n/d;38;39;42;34;14
22/11/2016;12;n/d;13;35;n/d;18;14;36;41;20;n/d;21;30;16;30;23;11;19;35;23;26;40;39;30;14
22/11/2016;13;n/d;11;37;n/d;14;14;53;41;21;n/d;22;n/d;18;28;21;9;20;31;20;24;41;46;38;14
22/11/2016;14;n/d;11;39;n/d;16;17;56;45;19;n/d;22;n/d;22;22;23;6;19;31;16;29;37;46;38;14
22/11/2016;15;n/d;12;42;n/d;17;12;44;38;18;n/d;21;35;20;40;20;7;25;38;16;32;38;38;36;11
22/11/2016;16;n/d;13;45;n/d;16;16;35;38;19;n/d;19;33;19;47;21;5;31;33;19;32;42;42;33;14
22/11/2016;17;n/d;11;35;n/d;20;20;51;41;19;n/d;18;31;21;23;18;6;35;32;26;51;38;44;42;17
22/11/2016;18;n/d;12;28;n/d;22;17;59;41;19;n/d;18;32;24;21;20;11;33;32;20;36;37;44;48;17
22/11/2016;19;n/d;10;23;n/d;30;16;48;44;21;33;21;24;23;23;21;11;40;34;23;51;39;48;57;23
22/11/2016;20;n/d;11;36;n/d;47;19;54;51;22;29;22;22;21;19;22;9;48;34;26;58;38;56;45;30
22/11/2016;21;n/d;14;23;n/d;47;20;45;40;19;33;25;26;37;26;25;9;41;27;35;48;35;47;40;40
22/11/2016;22;n/d;15;25;n/d;50;21;51;37;21;24;22;22;17;24;23;8;33;25;30;19;35;43;42;37
22/11/2016;23;n/d;11;15;n/d;43;20;39;25;18;23;19;n/d;14;21;20;7;22;22;25;23;30;29;21;27
22/11/2016;24;n/d;11;12;n/d;41;20;40;30;15;24;17;11;21;21;17;10;19;15;21;13;23;46;24;22
23/11/2016;1;n/d;15;16;n/d;29;24;30;29;18;27;21;9;12;21;17;12;12;23;17;10;25;20;25;20
23/11/2016;2;n/d;17;16;n/d;28;19;26;20;24;21;25;30;21;15;22;16;11;24;16;12;28;21;20;18
23/11/2016;3;n/d;12;13;n/d;20;13;19;19;20;22;22;31;17;11;20;10;12;19;11;8;15;15;18;13
23/11/2016;4;n/d;11;10;n/d;14;12;18;15;13;18;13;17;11;10;14;8;11;9;8;10;10;13;14;10
23/11/2016;5;n/d;11;25;n/d;13;9;27;12;11;n/d;10;6;9;n/d;8;n/d;13;7;7;10;11;9;20;7
23/11/2016;6;n/d;11;27;n/d;16;10;27;21;10;n/d;8;n/d;8;n/d;7;n/d;14;10;10;15;16;8;30;9
23/11/2016;7;n/d;16;21;n/d;5;14;36;27;14;8;12;23;6;16;13;7;22;20;12;15;29;11;28;13
23/11/2016;8;n/d;17;21;n/d;9;18;35;26;16;8;19;30;7;19;15;14;29;23;15;23;32;25;28;14
23/11/2016;9;n/d;19;24;n/d;9;21;37;35;19;10;20;31;6;21;20;11;26;21;19;28;37;27;39;18
23/11/2016;10;n/d;24;38;n/d;18;22;41;38;24;11;22;34;14;25;24;12;33;31;26;23;44;33;45;21
23/11/2016;11;n/d;22;35;n/d;23;29;42;33;30;13;27;32;17;17;26;16;36;32;30;n/d;44;48;42;19
23/11/2016;12;n/d;25;44;n/d;26;26;43;39;32;14;30;50;20;16;29;15;51;37;22;n/d;49;43;51;21
23/11/2016;13;n/d;25;52;n/d;27;26;52;46;32;19;32;51;26;24;32;14;40;40;30;26;52;45;50;19
23/11/2016;14;n/d;30;55;n/d;24;26;65;51;31;14;32;48;24;23;37;16;33;41;30;45;56;43;56;19
23/11/2016;15;24;22;56;n/d;17;28;57;48;35;16;35;39;22;24;30;16;32;38;29;43;52;53;48;18
23/11/2016;16;22;16;53;n/d;23;24;56;55;37;19;32;46;30;20;29;14;36;35;31;53;51;71;50;17
23/11/2016;17;23;17;56;n/d;22;23;51;46;29;n/d;31;42;35;21;27;14;46;36;26;72;43;50;54;20
23/11/2016;18;22;17;39;n/d;20;26;46;54;28;n/d;33;41;29;25;28;11;35;38;31;66;44;57;49;24
23/11/2016;19;25;14;35;n/d;20;24;47;51;26;21;36;44;18;24;31;8;21;37;26;46;38;63;31;21
23/11/2016;20;23;16;48;n/d;17;23;37;30;23;20;33;49;15;24;28;12;32;23;20;47;35;32;43;24
23/11/2016;21;17;22;30;n/d;17;23;34;28;18;17;22;33;15;18;21;12;20;20;16;n/d;36;45;35;17
23/11/2016;22;19;22;31;n/d;16;19;39;28;17;20;21;30;14;21;19;10;23;24;19;20;34;33;30;15
23/11/2016;23;19;29;31;n/d;22;18;36;38;19;16;21;20;18;n/d;21;13;20;24;21;29;36;29;31;16
23/11/2016;24;18;20;30;n/d;22;20;35;32;17;n/d;21;25;18;17;20;14;19;19;16;25;29;25;26;16
24/11/2016;1;20;17;31;n/d;25;16;30;25;17;n/d;20;22;13;14;19;13;15;16;19;21;23;20;18;14
24/11/2016;2;21;17;29;n/d;23;15;27;25;18;n/d;19;22;14;20;20;13;18;19;19;15;27;18;18;15
24/11/2016;3;22;17;24;n/d;24;15;32;28;21;n/d;20;24;14;18;19;12;18;21;24;17;29;24;21;16
24/11/2016;4;26;16;29;n/d;24;16;36;30;22;n/d;25;14;12;22;23;11;19;23;21;21;30;24;26;22
24/11/2016;5;29;18;36;n/d;20;22;43;33;23;n/d;27;19;14;24;23;14;24;29;22;24;33;20;28;24
24/11/2016;6;27;21;47;n/d;26;23;44;37;25;n/d;27;23;16;25;25;14;26;25;24;16;39;28;36;24
